cell_id,recommended_primary_role,replacement_priority_score,spatial_bin,typology,nearest_anchor_cell,nearest_neutral_cell,nearest_n150_distance,nearest_n150_distance_percentile,water_fraction,pedestrian_shelter_fraction,overhead_fraction_total,qa_flags,replacement_rationale,sampling_boundary,claim_boundary,score_typology_gap_fill,score_spatial_gap_fill,score_anchor_like_replication,score_neutral_boundary_replication,score_sparse_feature_space,score_control_cell
TP_0450,spatial_gap_fill,75.0,west_south,transport,TP_0857,TP_0301,2.4386940904888563,0.5374449339207048,0.0,0.0,0.0,west_south_improvement|neutral_diversity_improvement,"spatial_gap_fill; improves west_south support; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,75.0,10.0,75.0,10.0,20.0
TP_0451,neutral_boundary_replication,75.0,east_south,residential,TP_0857,TP_0301,1.5449604443151912,0.18649045521292218,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0452,neutral_boundary_replication,75.0,east_south,residential,TP_0857,TP_0301,1.5729292917465265,0.19970631424375918,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0453,neutral_boundary_replication,75.0,east_south,residential,TP_0857,TP_0301,1.3644411370623513,0.11013215859030837,0.0,0.0017849297740427,0.0017849297740427,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0455,neutral_boundary_replication,75.0,east_south,residential,TP_0141,TP_0326,3.5744619577240804,0.775330396475771,0.0,0.0070643068487669,0.0070643068487669,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0326; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0456,neutral_boundary_replication,75.0,east_south,residential,TP_0857,TP_0301,1.6269712897014776,0.2261380323054332,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0457,neutral_boundary_replication,75.0,east_south,residential,TP_0857,TP_0301,2.184572589712759,0.46402349486049926,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0461,anchor_like_replication,75.0,east_south,other,TP_0433,TP_0492,2.6677971162187526,0.6079295154185022,0.0,0.0,0.0,anchor_shortfall_improvement|neutral_diversity_improvement,"anchor_like_replication; supports anchor shortfall TP_0433; supports neutral diversity TP_0492; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,75.0,75.0,10.0,55.0
TP_0462,neutral_boundary_replication,75.0,east_south,other,TP_0857,TP_0301,2.136375734206945,0.4419970631424376,0.0183970002343566,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,10.0,75.0,10.0,55.0
TP_0466,spatial_gap_fill,75.0,west_south,residential,TP_0857,TP_0301,1.3207531922782434,0.08957415565345081,0.0,0.0,0.0,west_south_improvement|neutral_diversity_improvement,"spatial_gap_fill; improves west_south support; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,75.0,10.0,75.0,10.0,20.0
TP_0468,spatial_gap_fill,75.0,west_south,residential,TP_0141,TP_0326,4.251172370338177,0.8443465491923642,0.0,0.0266521985731262,0.0266521985731262,west_south_improvement|neutral_diversity_improvement,"spatial_gap_fill; improves west_south support; supports neutral diversity TP_0326; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,75.0,10.0,75.0,10.0,20.0
TP_0469,spatial_gap_fill,75.0,west_south,residential,TP_0542,TP_0676,5.060553804103999,0.9001468428781204,0.0,0.043832120289056,0.043832120289056,west_south_improvement|neutral_diversity_improvement,"spatial_gap_fill; improves west_south support; supports neutral diversity TP_0676; retains sparse feature-space diagnostic value; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,75.0,10.0,75.0,55.0,20.0
TP_0470,spatial_gap_fill,75.0,west_south,residential,TP_0141,TP_0326,2.660392338715493,0.6035242290748899,0.0,0.0160943442024828,0.0160943442024828,west_south_improvement|neutral_diversity_improvement,"spatial_gap_fill; improves west_south support; supports neutral diversity TP_0326; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,75.0,10.0,75.0,10.0,20.0
TP_0471,spatial_gap_fill,75.0,west_south,residential,TP_0857,TP_0301,1.786030603721852,0.3010279001468429,0.0,0.0,0.0,west_south_improvement|neutral_diversity_improvement,"spatial_gap_fill; improves west_south support; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,75.0,10.0,75.0,10.0,20.0
TP_0472,spatial_gap_fill,75.0,west_south,residential,TP_0542,TP_0676,3.9661299731022615,0.8223201174743024,0.0,0.0448049654438875,0.0448049654438875,west_south_improvement|neutral_diversity_improvement,"spatial_gap_fill; improves west_south support; supports neutral diversity TP_0676; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,75.0,10.0,75.0,10.0,20.0
TP_0474,spatial_gap_fill,75.0,west_south,residential,TP_0857,TP_0301,1.9801173985493261,0.3876651982378855,0.0,0.0,0.0,west_south_improvement|neutral_diversity_improvement,"spatial_gap_fill; improves west_south support; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,75.0,10.0,75.0,10.0,20.0
TP_0476,spatial_gap_fill,75.0,west_south,residential,TP_0857,TP_0301,2.717453717495889,0.6138032305433186,0.0,0.0,0.0168185814313645,west_south_improvement|neutral_diversity_improvement,"spatial_gap_fill; improves west_south support; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,75.0,10.0,75.0,10.0,20.0
TP_0477,spatial_gap_fill,75.0,west_south,residential,TP_0857,TP_0301,2.0235422345309586,0.39794419970631423,0.0,0.0,0.0,west_south_improvement|neutral_diversity_improvement,"spatial_gap_fill; improves west_south support; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,75.0,10.0,75.0,10.0,20.0
TP_0478,spatial_gap_fill,75.0,west_south,residential,TP_0857,TP_0301,2.272189599336268,0.49045521292217326,0.0,0.0,0.0,west_south_improvement|neutral_diversity_improvement,"spatial_gap_fill; improves west_south support; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,75.0,10.0,75.0,10.0,20.0
TP_0479,spatial_gap_fill,75.0,west_south,residential,TP_0141,TP_0326,2.8814366908178624,0.6651982378854625,0.0,0.0097278988937787,0.0244308558992891,west_south_improvement|neutral_diversity_improvement,"spatial_gap_fill; improves west_south support; supports neutral diversity TP_0326; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,75.0,10.0,75.0,10.0,20.0
TP_0480,neutral_boundary_replication,75.0,east_south,residential,TP_0141,TP_0326,2.107319171024529,0.42731277533039647,0.0,0.0164384872307738,0.058847103012623,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0326; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0481,neutral_boundary_replication,75.0,east_south,residential,TP_0857,TP_0301,1.800271782824172,0.31130690161527164,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0482,neutral_boundary_replication,75.0,east_south,civic_institutional,TP_0857,TP_0301,1.5482252600493964,0.19089574155653452,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,10.0,75.0,10.0,20.0
TP_0483,neutral_boundary_replication,75.0,east_south,civic_institutional,TP_0857,TP_0301,1.8288476608536353,0.3245227606461087,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,10.0,75.0,10.0,55.0
TP_0484,neutral_boundary_replication,75.0,east_south,civic_institutional,TP_0857,TP_0301,1.4033776607117112,0.12481644640234948,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,10.0,75.0,10.0,20.0
TP_0488,neutral_boundary_replication,75.0,east_south,transport,TP_0857,TP_0301,1.8737422716484615,0.342143906020558,0.0307148681706985,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0490,neutral_boundary_replication,75.0,east_south,other,TP_0857,TP_0301,4.022348235244716,0.8252569750367107,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,10.0,75.0,10.0,55.0
TP_0491,neutral_boundary_replication,75.0,east_south,other,TP_0857,TP_0492,6.849284222965331,0.947136563876652,0.0876989646113429,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0492; does not add residential/transport concentration; retains sparse feature-space diagnostic value; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,10.0,75.0,55.0,20.0
TP_0493,anchor_like_replication,75.0,east_south,residential,TP_0433,TP_0492,1.6796468120432175,0.24375917767988253,0.0,0.0,0.0,anchor_shortfall_improvement|neutral_diversity_improvement,"anchor_like_replication; supports anchor shortfall TP_0433; supports neutral diversity TP_0492; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,75.0,75.0,10.0,20.0
TP_0494,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,1.9181618777298723,0.36123348017621143,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0496,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,1.6948006083235112,0.2525697503671072,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0497,neutral_boundary_replication,75.0,west_north,other,TP_0857,TP_0301,1.8433136363768203,0.33186490455212925,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,10.0,75.0,10.0,55.0
TP_0499,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,1.9424260389819485,0.368575624082232,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0500,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,1.7123064681597657,0.26284875183553597,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0501,neutral_boundary_replication,75.0,west_north,residential,TP_0141,TP_0326,2.2924870939003954,0.4977973568281938,0.0,0.0072486165529356,0.0072486165529356,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0326; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0502,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,2.412749187391056,0.5315712187958884,0.0,0.0064522101872388,0.0064522101872388,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0503,neutral_boundary_replication,75.0,west_north,civic_institutional,TP_0857,TP_0301,1.8505232490717873,0.3333333333333333,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,10.0,75.0,10.0,55.0
TP_0504,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,2.357636167441464,0.5227606461086637,0.0,0.0009945743444884,0.0034553355128534,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0505,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,2.843985178058407,0.6505139500734214,0.0,0.0,0.001020249037335,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0506,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,1.9205702617602622,0.3641703377386197,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0507,neutral_boundary_replication,75.0,west_north,civic_institutional,TP_0857,TP_0301,1.8388346687655812,0.3303964757709251,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,10.0,75.0,10.0,55.0
TP_0509,neutral_boundary_replication,75.0,east_north,transport,TP_0857,TP_0301,2.424199589797767,0.5359765051395007,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0510,neutral_boundary_replication,75.0,east_north,residential,TP_0857,TP_0301,2.6541377194956652,0.6020558002936858,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0511,neutral_boundary_replication,75.0,east_north,residential,TP_0857,TP_0301,2.895367801801369,0.6696035242290749,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
