cell_id,diagnostic_role,evidence,confidence,source_file,caveat
TP_0518,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0518,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0519,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0519,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0520,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0520,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0521,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0522,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0523,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0524,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0525,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0526,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0526,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0527,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0527,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0529,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0531,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0531,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0533,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0534,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0534,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0534,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0536,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0538,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0538,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0538,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0538,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0539,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0539,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0539,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0540,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0541,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0541,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0541,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0542,core_continuity,Existing Core 8 cell retained for continuity.,high,n24_candidate_pool.csv,
TP_0542,shaded_or_canopy_reference,Label or legacy role indicates shade/canopy reference.,high,n24_candidate_pool.csv,
TP_0542,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0542,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0542,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0542,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0542,p90_p95_disagreement_probe,Existing p90 and max ranks diverge within Core 8.,medium,n24_candidate_pool.csv,
TP_0542,max_extreme_probe,Existing p90 and max ranks diverge within Core 8.,medium,n24_candidate_pool.csv,
TP_0542,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0542,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0543,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0543,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0543,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0544,open_paved_hardscape,High SVF and low shade fraction.,medium,n24_candidate_pool.csv,
TP_0544,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0544,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0545,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0545,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0546,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0546,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0546,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0547,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0547,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0547,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0548,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0549,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0550,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0551,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0553,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0554,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0554,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0555,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0555,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0556,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0556,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0557,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0557,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0559,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0560,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0561,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0561,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0561,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0562,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0562,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0563,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0563,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0563,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0564,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0564,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0564,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0565,core_continuity,Existing Core 8 cell retained for continuity.,high,n24_candidate_pool.csv,
TP_0565,confident_hot_anchor_continuity,B1/Core or v10-epsilon hot-anchor continuity cell.,high,n24_candidate_pool.csv,
TP_0565,school_gate_bus_stop_waiting_node,"School, bus-stop, or waiting-node cue.",medium,n24_candidate_pool.csv,
TP_0565,pedestrian_relevance_probe,Pedestrian relevance proxy or label cue.,medium,n24_candidate_pool.csv,
TP_0565,p90_p95_disagreement_probe,Existing p90 and max ranks diverge within Core 8.,medium,n24_candidate_pool.csv,
TP_0565,max_extreme_probe,Existing p90 and max ranks diverge within Core 8.,medium,n24_candidate_pool.csv,
TP_0565,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0565,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0566,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0566,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0566,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0567,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0567,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0567,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0568,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0568,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0568,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0569,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0569,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0569,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0569,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0570,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0570,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0570,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0571,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0571,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0571,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0572,open_paved_hardscape,High SVF and low shade fraction.,medium,n24_candidate_pool.csv,
TP_0572,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0572,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0572,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0572,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0572,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0573,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0573,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0574,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0574,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0575,open_paved_hardscape,High SVF and low shade fraction.,medium,n24_candidate_pool.csv,
TP_0575,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0575,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0575,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0575,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0576,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0577,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0578,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0579,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0580,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0581,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0581,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0581,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0582,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0583,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0584,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0584,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0585,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0585,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0586,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0587,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0587,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0587,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0587,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0588,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0588,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0588,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0589,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0589,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0589,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0590,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0590,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0590,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0591,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0591,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0591,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0592,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0592,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0593,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0593,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0593,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0594,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0594,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0595,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0595,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0595,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0595,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0596,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0596,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0597,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0598,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0598,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0599,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0600,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0600,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0601,open_paved_hardscape,High SVF and low shade fraction.,medium,n24_candidate_pool.csv,
TP_0601,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0601,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0601,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0603,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0603,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0603,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0604,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0604,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0604,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0605,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0606,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0607,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0607,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0609,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0610,open_paved_hardscape,High SVF and low shade fraction.,medium,n24_candidate_pool.csv,
TP_0610,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0610,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0610,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0611,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0611,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0611,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0612,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0612,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0612,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0613,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0613,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0613,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0614,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0615,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0616,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0616,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0617,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0617,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0618,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0618,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0619,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0620,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0621,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0622,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0622,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0623,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0623,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0624,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0625,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0625,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0626,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0626,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0627,core_continuity,Existing Core 8 cell retained for continuity.,high,n24_candidate_pool.csv,
TP_0627,shaded_or_canopy_reference,Label or legacy role indicates shade/canopy reference.,high,n24_candidate_pool.csv,
TP_0627,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0627,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0627,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0629,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0629,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0629,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0630,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0631,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0631,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0632,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0632,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0632,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
