source_table,source_path,column_name,dataset_column,dtype,non_null_count,missing_fraction,unique_count,classification,predictor_allowed,feature_group_hint,rejection_reason,leakage_guard,claim_boundary
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,shade_fraction_umep_1400_open_with_veg,cu__shade_fraction_umep_1400_open_with_veg,float64,986,0.0,897,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,shade_fraction_umep_1500_open_with_veg,cu__shade_fraction_umep_1500_open_with_veg,float64,986,0.0,907,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,shade_fraction_umep_1600_open_with_veg,cu__shade_fraction_umep_1600_open_with_veg,float64,986,0.0,908,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,svf_umep_mean_all_with_veg,cu__svf_umep_mean_all_with_veg,float64,986,0.0,985,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,dsm_mean_height_all,cu__dsm_mean_height_all,float64,986,0.0,395,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,dsm_max_height,cu__dsm_max_height,float64,986,0.0,35,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,dsm_mean_height_buildings_only,cu__dsm_mean_height_buildings_only,float64,986,0.0,311,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,umep_dsm_resolution_m,cu__umep_dsm_resolution_m,int64,986,0.0,1,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,umep_shadow_time_window,cu__umep_shadow_time_window,object,986,0.0,1,rejected,False,not_in_safe_contract,Not in the safe compact feature contract for B8.6c.,EXCLUDED,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,veg_canopy_source,cu__veg_canopy_source,object,986,0.0,1,metadata,False,source_or_status_metadata,Source/path/status/note metadata is excluded from predictors.,EXCLUDED,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,svf_umep_selected,cu__svf_umep_selected,float64,986,0.0,985,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,shade_fraction_umep_selected,cu__shade_fraction_umep_selected,float64,986,0.0,944,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,svf_source_v08,cu__svf_source_v08,object,986,0.0,1,metadata,False,source_or_status_metadata,Source/path/status/note metadata is excluded from predictors.,EXCLUDED,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,shade_source_v08,cu__shade_source_v08,object,986,0.0,1,metadata,False,source_or_status_metadata,Source/path/status/note metadata is excluded from predictors.,EXCLUDED,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,umep_morphology_notes,cu__umep_morphology_notes,object,986,0.0,1,metadata,False,source_or_status_metadata,Source/path/status/note metadata is excluded from predictors.,EXCLUDED,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,delta_svf_v08_minus_proxy,cu__delta_svf_v08_minus_proxy,float64,986,0.0,986,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,delta_shade_v08_minus_proxy,cu__delta_shade_v08_minus_proxy,float64,986,0.0,986,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,n_total_pixels_v10,cu__n_total_pixels_v10,int64,986,0.0,6,rejected,False,not_in_safe_contract,Not in the safe compact feature contract for B8.6c.,EXCLUDED,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,n_building_pixels_v10,cu__n_building_pixels_v10,int64,986,0.0,632,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,n_open_pixels_v10,cu__n_open_pixels_v10,int64,986,0.0,662,safe,True,full_safe_compact,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,building_pixel_fraction_v10,cu__building_pixel_fraction_v10,float64,986,0.0,808,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,open_pixel_fraction_v10,cu__open_pixel_fraction_v10,float64,986,0.0,808,safe,True,full_safe_compact,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,building_area_m2_v10,cu__building_area_m2_v10,float64,986,0.0,632,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,dsm_building_height_mean_m_v10,cu__dsm_building_height_mean_m_v10,float64,898,0.08924949290060857,621,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,dsm_building_height_p50_m_v10,cu__dsm_building_height_p50_m_v10,float64,898,0.08924949290060857,61,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,dsm_building_height_p90_m_v10,cu__dsm_building_height_p90_m_v10,float64,898,0.08924949290060857,76,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,dsm_building_height_max_m_v10,cu__dsm_building_height_max_m_v10,float64,898,0.08924949290060857,74,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,svf_umep_mean_open_v10,cu__svf_umep_mean_open_v10,float64,985,0.0010141987829614951,985,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,svf_umep_p10_open_v10,cu__svf_umep_p10_open_v10,float64,985,0.0010141987829614951,968,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,svf_umep_p90_open_v10,cu__svf_umep_p90_open_v10,float64,985,0.0010141987829614951,973,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,svf_umep_mean_all_v10,cu__svf_umep_mean_all_v10,float64,986,0.0,986,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,shade_fraction_umep_0800_open_v10,cu__shade_fraction_umep_0800_open_v10,float64,986,0.0,957,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,shade_fraction_umep_0900_open_v10,cu__shade_fraction_umep_0900_open_v10,float64,986,0.0,973,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,shade_fraction_umep_1000_open_v10,cu__shade_fraction_umep_1000_open_v10,float64,986,0.0,980,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,shade_fraction_umep_1100_open_v10,cu__shade_fraction_umep_1100_open_v10,float64,986,0.0,977,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,shade_fraction_umep_1200_open_v10,cu__shade_fraction_umep_1200_open_v10,float64,986,0.0,976,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,shade_fraction_umep_1300_open_v10,cu__shade_fraction_umep_1300_open_v10,float64,986,0.0,939,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,shade_fraction_umep_1400_open_v10,cu__shade_fraction_umep_1400_open_v10,float64,986,0.0,972,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,shade_fraction_umep_1500_open_v10,cu__shade_fraction_umep_1500_open_v10,float64,986,0.0,979,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,shade_fraction_umep_1600_open_v10,cu__shade_fraction_umep_1600_open_v10,float64,986,0.0,977,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,shade_fraction_umep_1700_open_v10,cu__shade_fraction_umep_1700_open_v10,float64,986,0.0,975,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,shade_fraction_umep_1800_open_v10,cu__shade_fraction_umep_1800_open_v10,float64,986,0.0,973,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,shade_fraction_umep_1900_open_v10,cu__shade_fraction_umep_1900_open_v10,float64,986,0.0,846,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,shade_fraction_umep_10_16_open_v10,cu__shade_fraction_umep_10_16_open_v10,float64,986,0.0,980,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,shade_fraction_umep_13_15_open_v10,cu__shade_fraction_umep_13_15_open_v10,float64,986,0.0,979,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,shade_fraction_umep_peak_open_v10,cu__shade_fraction_umep_peak_open_v10,float64,986,0.0,844,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,umep_morphology_version,cu__umep_morphology_version,object,986,0.0,1,rejected,False,not_in_safe_contract,Not in the safe compact feature contract for B8.6c.,EXCLUDED,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,umep_includes_vegetation,cu__umep_includes_vegetation,bool,986,0.0,1,rejected,False,not_in_safe_contract,Not in the safe compact feature contract for B8.6c.,EXCLUDED,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,veg_transmissivity_pct,cu__veg_transmissivity_pct,int64,986,0.0,1,rejected,False,not_in_safe_contract,Not in the safe compact feature contract for B8.6c.,EXCLUDED,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,veg_trunk_zone_pct,cu__veg_trunk_zone_pct,int64,986,0.0,1,metadata,False,source_or_status_metadata,Source/path/status/note metadata is excluded from predictors.,EXCLUDED,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,umep_shadow_date,cu__umep_shadow_date,int64,986,0.0,1,rejected,False,not_in_safe_contract,Not in the safe compact feature contract for B8.6c.,EXCLUDED,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,shade_interpretation,cu__shade_interpretation,object,986,0.0,1,rejected,False,not_in_safe_contract,Not in the safe compact feature contract for B8.6c.,EXCLUDED,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,svf_v08_umep_veg,cu__svf_v08_umep_veg,float64,986,0.0,985,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,shade_fraction_v08_umep_veg,cu__shade_fraction_v08_umep_veg,float64,986,0.0,944,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,v10_building_density,cu__v10_building_density,float64,986,0.0,899,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,v10_building_area_m2,cu__v10_building_area_m2,float64,986,0.0,633,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,v10_open_pixel_fraction,cu__v10_open_pixel_fraction,float64,986,0.0,633,safe,True,full_safe_compact,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,v10_building_height_mean_m,cu__v10_building_height_mean_m,float64,986,0.0,622,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,v10_building_height_max_m,cu__v10_building_height_max_m,float64,986,0.0,75,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,v10_building_height_p50_m,cu__v10_building_height_p50_m,float64,986,0.0,62,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,v10_building_height_p90_m,cu__v10_building_height_p90_m,float64,986,0.0,77,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,building_density_v08,cu__building_density_v08,float64,986,0.0,389,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,mean_building_height_m_v08,cu__mean_building_height_m_v08,float64,986,0.0,986,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,max_building_height_m_v08,cu__max_building_height_m_v08,float64,986,0.0,384,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,svf_source_v10,cu__svf_source_v10,object,986,0.0,1,metadata,False,source_or_status_metadata,Source/path/status/note metadata is excluded from predictors.,EXCLUDED,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,shade_source_v10,cu__shade_source_v10,object,986,0.0,1,metadata,False,source_or_status_metadata,Source/path/status/note metadata is excluded from predictors.,EXCLUDED,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,building_source_v10,cu__building_source_v10,object,986,0.0,1,metadata,False,source_or_status_metadata,Source/path/status/note metadata is excluded from predictors.,EXCLUDED,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,delta_svf_v10_minus_v08,cu__delta_svf_v10_minus_v08,float64,985,0.0010141987829614951,985,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,delta_shade_v10_minus_v08,cu__delta_shade_v10_minus_v08,float64,986,0.0,980,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,overhead_area_total_m2,cu__overhead_area_total_m2,float64,986,0.0,407,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,overhead_weighted_shade_area_m2,cu__overhead_weighted_shade_area_m2,float64,986,0.0,407,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,n_covered_walkway,cu__n_covered_walkway,float64,986,0.0,11,safe,True,full_safe_compact,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,overhead_area_elevated_rail_m2,cu__overhead_area_elevated_rail_m2,float64,986,0.0,59,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,n_elevated_rail,cu__n_elevated_rail,float64,986,0.0,24,safe,True,full_safe_compact,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,overhead_area_elevated_road_m2,cu__overhead_area_elevated_road_m2,float64,986,0.0,149,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,n_elevated_road,cu__n_elevated_road,float64,986,0.0,8,safe,True,road_hardscape,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,n_pedestrian_bridge,cu__n_pedestrian_bridge,float64,986,0.0,5,safe,True,full_safe_compact,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,overhead_area_viaduct_m2,cu__overhead_area_viaduct_m2,float64,986,0.0,48,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,n_viaduct,cu__n_viaduct,float64,986,0.0,5,safe,True,full_safe_compact,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,overhead_shade_proxy,cu__overhead_shade_proxy,float64,986,0.0,401,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,overhead_fraction_covered_walkway,cu__overhead_fraction_covered_walkway,float64,986,0.0,254,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,overhead_fraction_pedestrian_bridge,cu__overhead_fraction_pedestrian_bridge,float64,986,0.0,95,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,overhead_fraction_viaduct,cu__overhead_fraction_viaduct,float64,986,0.0,48,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,overhead_shade_proxy_cell_scope,cu__overhead_shade_proxy_cell_scope,float64,986,0.0,401,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,overhead_shade_proxy_open_scope,cu__overhead_shade_proxy_open_scope,float64,986,0.0,396,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,overhead_shade_scope_method,cu__overhead_shade_scope_method,object,986,0.0,1,rejected,False,not_in_safe_contract,Not in the safe compact feature contract for B8.6c.,EXCLUDED,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,delta_shade_overhead_sens_minus_base,cu__delta_shade_overhead_sens_minus_base,float64,986,0.0,418,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,shade_fraction_without_overhead_sens,cu__shade_fraction_without_overhead_sens,float64,986,0.0,980,safe,True,overhead_shade,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,shade_fraction_source_v10_delta,cu__shade_fraction_source_v10_delta,object,986,0.0,1,metadata,False,source_or_status_metadata,Source/path/status/note metadata is excluded from predictors.,EXCLUDED,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,overhead_sensitivity_note,cu__overhead_sensitivity_note,object,986,0.0,1,rejected,False,not_in_safe_contract,Not in the safe compact feature contract for B8.6c.,EXCLUDED,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,old_valid_pixel_count,cu__old_valid_pixel_count,int64,986,0.0,1,rejected,False,not_in_safe_contract,Not in the safe compact feature contract for B8.6c.,EXCLUDED,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,old_building_pixel_count,cu__old_building_pixel_count,int64,986,0.0,331,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
