cell_id,scenario,task_name,target_path,status,runtime_used,note,claim_boundary
TP_0972,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0972/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0831,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0831/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0888,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0888/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0888,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0888/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0888,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0888/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0888,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0888/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0888,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0888/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0888,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0888/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0888,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0888/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0860,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0860/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0860,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0860/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0860,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0860/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0860,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0860/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0860,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0860/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0860,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0860/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0860,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0860/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0945,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0945/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0945,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0945/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0945,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0945/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0945,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0945/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0945,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0945/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0945,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0945/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0945,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0945/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0915,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0915/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0915,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0915/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0915,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0915/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0915,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0915/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0915,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0915/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0915,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0915/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0915,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0915/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0974,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0974/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0974,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0974/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0974,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0974/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0974,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0974/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0974,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0974/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0974,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0974/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0974,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0974/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0572,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0572/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0572,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0572/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0572,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0572/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0572,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0572/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0572,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0572/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0572,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0572/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0572,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0572/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0774,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0774/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0774,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0774/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0774,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0774/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0774,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0774/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0774,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0774/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0774,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0774/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0774,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0774/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0001,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0001/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0001,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0001/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0001,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0001/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0001,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0001/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0001,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0001/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0001,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0001/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0001,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0001/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0946,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0946/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0946,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0946/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0946,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0946/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0946,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0946/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0946,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0946/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0946,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0946/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0946,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0946/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0973,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0973/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0973,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0973/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0973,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0973/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0973,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0973/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0973,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0973/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0973,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0973/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0973,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0973/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0571,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0571/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0571,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0571/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
