cell_id,scenario,svf_path_or_zip,exists,status,svf_rule,claim_boundary
TP_0972,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0972/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0603,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0603/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0603,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0603/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0538,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0538/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0538,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0538/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0568,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0568/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0568,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0568/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0074,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0074/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0074,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0074/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0227,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0227/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0227,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0227/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0139,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0139/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0139,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0139/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0588,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0588/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0588,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0588/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0519,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0519/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0519,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0519/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0978,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0978/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0978,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0978/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0829,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0829/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0829,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0829/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0929,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0929/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0929,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0929/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0523,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0523/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0523,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0523/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0002,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0002/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0002,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0002/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0372,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0372/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0372,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0372/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0464,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0464/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0464,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0464/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0146,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0146/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0146,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0146/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0827,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0827/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0827,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0827/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0206,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0206/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0206,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0206/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0383,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0383/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0383,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0383/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0165,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0165/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0165,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0165/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0406,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0406/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0406,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0406/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0777,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0777/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0777,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0777/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0085,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0085/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0085,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0085/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0495,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0495/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0495,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0495/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0762,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0762/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0762,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0762/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0067,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0067/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0067,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0067/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0646,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0646/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0646,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0646/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0371,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0371/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0371,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0371/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0063,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0063/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0063,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0063/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0010,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0010/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0010,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0010/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0722,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0722/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0722,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0722/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0467,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0467/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0467,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0467/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0954,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0954/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0954,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0954/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0983,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0983/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0983,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0983/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0985,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0985/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0985,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0985/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0925,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0925/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0925,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0925/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0845,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0845/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
