column_name,feature_group,included_in_b87e_main,non_null_count,missing_fraction,unique_values,numeric_ratio,zero_variance,high_missing_pruned_threshold,high_cardinality_categorical,leakage_or_policy_reason,quality_status,high_dimensional_note,claim_boundary
max_building_height_m,building_canyon_morphology,no,3000,0.0,56,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
elderly_proxy_source,metadata_design_or_lineage,no,3000,0.0,1,0.0,yes,no,no,forbidden_token:source,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
outdoor_exposure_source,metadata_design_or_lineage,no,3000,0.0,1,0.0,yes,no,no,forbidden_token:exposure,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
forecast_spatial_note,metadata_design_or_lineage,no,3000,0.0,1,0.0,yes,no,no,forbidden_token:note,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
mean_building_height_m,building_canyon_morphology,no,3000,0.0,196,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
dynamic_world_tree_fraction,vegetation_proxy,no,3000,0.0,65,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
dynamic_world_grass_fraction,vegetation_proxy,no,3000,0.0,21,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
dynamic_world_water_fraction,water_park_edge_context,no,3000,0.0,54,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
dynamic_world_built_up_fraction,hardscape_impervious_proxy,no,3000,0.0,119,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
ndvi_norm_for_greenery_proxy,vegetation_proxy,no,3000,0.0,272,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
greenery_fraction_beta,vegetation_proxy,no,3000,0.0,275,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
gvi_source,metadata_design_or_lineage,no,3000,0.0,1,0.0,yes,no,no,forbidden_token:source,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
height_source,metadata_design_or_lineage,no,3000,0.0,1,0.0,yes,no,no,forbidden_token:source,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
tree_canopy_source,metadata_design_or_lineage,no,3000,0.0,1,0.0,yes,no,no,forbidden_token:source,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
ndvi_source,metadata_design_or_lineage,no,3000,0.0,1,0.0,yes,no,no,forbidden_token:source,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
svf_source,metadata_design_or_lineage,no,3000,0.0,1,0.0,yes,no,no,forbidden_token:source,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
shade_fraction_source,metadata_design_or_lineage,no,3000,0.0,1,0.0,yes,no,no,forbidden_token:source,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
impervious_source,metadata_design_or_lineage,no,3000,0.0,1,0.0,yes,no,no,forbidden_token:source,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
impervious_fraction_old_beta,hardscape_impervious_proxy,no,3000,0.0,277,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
impervious_fraction_vector_component,hardscape_impervious_proxy,no,3000,0.0,242,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
impervious_fraction_dw_component,hardscape_impervious_proxy,no,3000,0.0,119,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
impervious_fraction_green_component,vegetation_proxy,no,3000,0.0,275,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
elderly_pct_65plus,other_compact_proxy,no,3000,0.0,110,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
children_pct_under5,other_compact_proxy,no,3000,0.0,108,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
subzone_area_weighted,other_compact_proxy,no,3000,0.0,107,0.0,no,no,yes,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
dominant_subzone,other_compact_proxy,no,3000,0.0,19,0.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
dominant_planning_area,other_compact_proxy,no,3000,0.0,5,0.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
demographic_vulnerability_raw,disallowed_risk_exposure_context,no,3000,0.0,110,1.0,no,no,no,forbidden_token:vulnerability,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
demographic_vulnerability_score,disallowed_risk_exposure_context,no,3000,0.0,106,1.0,no,no,no,forbidden_token:vulnerability,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
bus_stop_score_raw,other_compact_proxy,no,3000,0.0,298,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
bus_stop_count,other_compact_proxy,no,3000,0.0,22,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
mrt_exit_score_raw,other_compact_proxy,no,3000,0.0,213,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
mrt_exit_count,other_compact_proxy,no,3000,0.0,12,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
sport_facility_score_raw,other_compact_proxy,no,3000,0.0,122,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
sport_facility_count,other_compact_proxy,no,3000,0.0,4,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
hawker_centre_score_raw,other_compact_proxy,no,3000,0.0,154,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
hawker_centre_count,other_compact_proxy,no,3000,0.0,7,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
eldercare_score_raw,other_compact_proxy,no,3000,0.0,207,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
eldercare_count,other_compact_proxy,no,3000,0.0,9,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
preschool_score_raw,other_compact_proxy,no,3000,0.0,284,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
preschool_count,other_compact_proxy,no,3000,0.0,17,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
outdoor_exposure_raw,disallowed_risk_exposure_context,no,3000,0.0,300,1.0,no,no,no,forbidden_token:exposure,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
node_vulnerability_raw,disallowed_risk_exposure_context,no,3000,0.0,295,1.0,no,no,no,forbidden_token:vulnerability,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
outdoor_exposure_score_v071,disallowed_risk_exposure_context,no,3000,0.0,265,1.0,no,no,no,forbidden_token:exposure,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
node_vulnerability_score,disallowed_risk_exposure_context,no,3000,0.0,271,1.0,no,no,no,forbidden_token:vulnerability,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
vulnerability_score_v071,disallowed_risk_exposure_context,no,3000,0.0,281,1.0,no,no,no,forbidden_token:vulnerability,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
risk_exposure_note_v071,metadata_design_or_lineage,no,3000,0.0,1,0.0,yes,no,no,forbidden_token:risk,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
svf_proxy_v07,shade_svf_radiative_proxy,no,3000,0.0,253,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
shade_fraction_proxy_v07,shade_svf_radiative_proxy,no,3000,0.0,295,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
building_pixel_fraction,building_canyon_morphology,no,3000,0.0,94,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
n_total_pixels,other_compact_proxy,no,3000,0.0,1,1.0,yes,no,no,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
n_open_pixels,other_compact_proxy,no,3000,0.0,94,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
svf_umep_mean_open_with_veg,shade_svf_radiative_proxy,no,3000,0.0,300,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
svf_umep_p10_open_with_veg,shade_svf_radiative_proxy,no,3000,0.0,245,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
svf_umep_p90_open_with_veg,shade_svf_radiative_proxy,no,3000,0.0,285,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
shade_fraction_umep_10_16_open_with_veg,shade_svf_radiative_proxy,no,3000,0.0,282,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
shade_fraction_umep_13_15_open_with_veg,shade_svf_radiative_proxy,no,3000,0.0,281,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
shade_fraction_umep_peak_open_with_veg,shade_svf_radiative_proxy,no,3000,0.0,280,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
shade_fraction_umep_1000_open_with_veg,shade_svf_radiative_proxy,no,3000,0.0,277,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
shade_fraction_umep_1100_open_with_veg,shade_svf_radiative_proxy,no,3000,0.0,280,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
shade_fraction_umep_1200_open_with_veg,shade_svf_radiative_proxy,no,3000,0.0,275,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
shade_fraction_umep_1300_open_with_veg,shade_svf_radiative_proxy,no,3000,0.0,272,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
shade_fraction_umep_1400_open_with_veg,shade_svf_radiative_proxy,no,3000,0.0,275,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
shade_fraction_umep_1500_open_with_veg,shade_svf_radiative_proxy,no,3000,0.0,276,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
shade_fraction_umep_1600_open_with_veg,shade_svf_radiative_proxy,no,3000,0.0,275,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
svf_umep_mean_all_with_veg,shade_svf_radiative_proxy,no,3000,0.0,300,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
dsm_mean_height_all,building_canyon_morphology,no,3000,0.0,100,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
dsm_max_height,building_canyon_morphology,no,3000,0.0,28,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
dsm_mean_height_buildings_only,building_canyon_morphology,no,3000,0.0,84,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
umep_dsm_resolution_m,building_canyon_morphology,no,3000,0.0,1,1.0,yes,no,no,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
umep_shadow_time_window,other_compact_proxy,no,3000,0.0,1,0.0,yes,no,no,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
veg_canopy_source,metadata_design_or_lineage,no,3000,0.0,1,0.0,yes,no,no,forbidden_token:source,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
svf_umep_selected,shade_svf_radiative_proxy,yes,3000,0.0,300,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
shade_fraction_umep_selected,shade_svf_radiative_proxy,yes,3000,0.0,282,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
svf_source_v08,metadata_design_or_lineage,no,3000,0.0,1,0.0,yes,no,no,forbidden_token:source,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
shade_source_v08,metadata_design_or_lineage,no,3000,0.0,1,0.0,yes,no,no,forbidden_token:source,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
umep_morphology_notes,metadata_design_or_lineage,no,3000,0.0,1,0.0,yes,no,no,forbidden_token:note,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
delta_svf_v08_minus_proxy,shade_svf_radiative_proxy,no,3000,0.0,300,1.0,no,no,no,target_or_tmrt_component,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
delta_shade_v08_minus_proxy,shade_svf_radiative_proxy,no,3000,0.0,300,1.0,no,no,no,target_or_tmrt_component,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
n_total_pixels_v10,other_compact_proxy,no,3000,0.0,6,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
n_building_pixels_v10,building_canyon_morphology,no,3000,0.0,242,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
n_open_pixels_v10,other_compact_proxy,no,3000,0.0,239,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
building_pixel_fraction_v10,building_canyon_morphology,yes,3000,0.0,257,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
open_pixel_fraction_v10,other_compact_proxy,yes,3000,0.0,257,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
