feature_set,column_name,feature_group,included,n_features_in_set,residual_two_stage,selection_reason,claim_boundary
context_residual_two_stage,tree_or_gvi_fraction,vegetation_proxy,yes,42,yes,context mean baseline plus static-feature residual model,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
context_residual_two_stage,grass_fraction,vegetation_proxy,yes,42,yes,context mean baseline plus static-feature residual model,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
context_residual_two_stage,water_edge_or_water_fraction,water_park_edge_context,yes,42,yes,context mean baseline plus static-feature residual model,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
context_residual_two_stage,overhead_fraction,overhead_structure_proxy,yes,42,yes,context mean baseline plus static-feature residual model,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
context_residual_two_stage,impervious_or_built_fraction,hardscape_impervious_proxy,yes,42,yes,context mean baseline plus static-feature residual model,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
context_residual_two_stage,svf_umep_selected,shade_svf_radiative_proxy,yes,42,yes,context mean baseline plus static-feature residual model,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
context_residual_two_stage,shade_fraction_umep_selected,shade_svf_radiative_proxy,yes,42,yes,context mean baseline plus static-feature residual model,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
context_residual_two_stage,building_pixel_fraction_v10,building_canyon_morphology,yes,42,yes,context mean baseline plus static-feature residual model,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
context_residual_two_stage,open_pixel_fraction_v10,other_compact_proxy,yes,42,yes,context mean baseline plus static-feature residual model,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
context_residual_two_stage,dsm_building_height_mean_m_v10,building_canyon_morphology,yes,42,yes,context mean baseline plus static-feature residual model,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
context_residual_two_stage,dsm_building_height_p90_m_v10,building_canyon_morphology,yes,42,yes,context mean baseline plus static-feature residual model,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
context_residual_two_stage,svf_umep_mean_open_v10,shade_svf_radiative_proxy,yes,42,yes,context mean baseline plus static-feature residual model,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
context_residual_two_stage,shade_fraction_umep_10_16_open_v10,shade_svf_radiative_proxy,yes,42,yes,context mean baseline plus static-feature residual model,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
context_residual_two_stage,shade_fraction_umep_13_15_open_v10,shade_svf_radiative_proxy,yes,42,yes,context mean baseline plus static-feature residual model,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
context_residual_two_stage,v10_building_density,building_canyon_morphology,yes,42,yes,context mean baseline plus static-feature residual model,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
context_residual_two_stage,overhead_shade_proxy,overhead_structure_proxy,yes,42,yes,context mean baseline plus static-feature residual model,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
context_residual_two_stage,overhead_fraction_covered_walkway,overhead_structure_proxy,yes,42,yes,context mean baseline plus static-feature residual model,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
context_residual_two_stage,overhead_fraction_pedestrian_bridge,overhead_structure_proxy,yes,42,yes,context mean baseline plus static-feature residual model,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
context_residual_two_stage,overhead_fraction_viaduct,overhead_structure_proxy,yes,42,yes,context mean baseline plus static-feature residual model,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,forcing_day_id,context_forcing_time,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,hour_sgt,context_forcing_time,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,ped_access_shade_frac_proxy,shade_svf_radiative_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,ped_access_shade_length_m_proxy,shade_svf_radiative_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,overhead_patch_count,overhead_structure_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,overhead_total_area_m2,overhead_structure_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,overhead_mean_patch_area_m2,overhead_structure_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,sunlit_hot_pocket_proxy_frac,shade_svf_radiative_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,open_high_svf_low_shade_frac,shade_svf_radiative_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,water_edge_contact_frac,water_park_edge_context,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,park_edge_contact_frac,water_park_edge_context,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,hardscape_edge_contact_frac,water_park_edge_context,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,neighbourhood_shade_mean,shade_svf_radiative_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,neighbourhood_overhead_frac,overhead_structure_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,neighbourhood_open_frac,other_compact_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,tree_building_overlap_proxy,building_canyon_morphology,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,tree_near_tall_building_frac,building_canyon_morphology,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,height_roughness_iqr_m,building_canyon_morphology,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,height_asymmetry_idx,building_canyon_morphology,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,typology_shade_interaction,shade_svf_radiative_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,typology_support_count,typology_role_context,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,typology_label,typology_role_context,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,svf_or_open_sky,shade_svf_radiative_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,shade_fraction,shade_svf_radiative_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,building_density,building_canyon_morphology,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,building_height_or_canyon_proxy,building_canyon_morphology,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,road_or_hardscape_fraction,hardscape_impervious_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,tree_or_gvi_fraction,vegetation_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,grass_fraction,vegetation_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,water_edge_or_water_fraction,water_park_edge_context,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,overhead_fraction,overhead_structure_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,impervious_or_built_fraction,hardscape_impervious_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,building_pixel_fraction_v10,building_canyon_morphology,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,open_pixel_fraction_v10,other_compact_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,dsm_building_height_mean_m_v10,building_canyon_morphology,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,dsm_building_height_p90_m_v10,building_canyon_morphology,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,svf_umep_mean_open_v10,shade_svf_radiative_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,shade_fraction_umep_10_16_open_v10,shade_svf_radiative_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,shade_fraction_umep_13_15_open_v10,shade_svf_radiative_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,v10_building_density,building_canyon_morphology,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,overhead_shade_proxy,overhead_structure_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,overhead_fraction_covered_walkway,overhead_structure_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,overhead_fraction_pedestrian_bridge,overhead_structure_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
no_coordinates_no_design_flags,overhead_fraction_viaduct,overhead_structure_proxy,yes,44,no,removes coordinate/design/spatial-index-like proxies,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,forcing_day_id,context_forcing_time,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,hour_sgt,context_forcing_time,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,overhead_patch_count,overhead_structure_proxy,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,overhead_total_area_m2,overhead_structure_proxy,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,open_high_svf_low_shade_frac,shade_svf_radiative_proxy,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,neighbourhood_shade_mean,shade_svf_radiative_proxy,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,neighbourhood_overhead_frac,overhead_structure_proxy,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,neighbourhood_open_frac,other_compact_proxy,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,tree_building_overlap_proxy,building_canyon_morphology,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,tree_near_tall_building_frac,building_canyon_morphology,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,height_roughness_iqr_m,building_canyon_morphology,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,height_asymmetry_idx,building_canyon_morphology,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,typology_shade_interaction,shade_svf_radiative_proxy,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,typology_support_count,typology_role_context,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,typology_label,typology_role_context,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,svf_or_open_sky,shade_svf_radiative_proxy,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,shade_fraction,shade_svf_radiative_proxy,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,building_density,building_canyon_morphology,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,building_height_or_canyon_proxy,building_canyon_morphology,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,road_or_hardscape_fraction,hardscape_impervious_proxy,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,tree_or_gvi_fraction,vegetation_proxy,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,grass_fraction,vegetation_proxy,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,water_edge_or_water_fraction,water_park_edge_context,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,overhead_fraction,overhead_structure_proxy,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,impervious_or_built_fraction,hardscape_impervious_proxy,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,overhead_fraction_covered_walkway,overhead_structure_proxy,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
old_to_new_robust_pruned,overhead_fraction_pedestrian_bridge,overhead_structure_proxy,yes,28,no,"chosen from feature quality on existing N150 side, not new150 target performance","Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
